AQUA 3-7-2018 2-5 01,AQUA 3-7-2018 2-5 01,AQUA 3-7-2018 2-5 01,AQUA 3-7-2018 2-5 02,AQUA 3-7-2018 2-5 02,AQUA 3-7-2018 2-5 02,ORANGE 3-7-2018 2-5 01,ORANGE 3-7-2018 2-5 01,ORANGE 3-7-2018 2-5 01,ORANGE 3-7-2018 2-5 02,ORANGE 3-7-2018 2-5 02,ORANGE 3-7-2018 2-5 02,PINK 3-7-2018 2-5 01,PINK 3-7-2018 2-5 01,PINK 3-7-2018 2-5 01,PINK 3-7-2018 2-5 02,PINK 3-7-2018 2-5 02,PINK 3-7-2018 2-5 02,PINK 3-9-2018 2-5 01,PINK 3-9-2018 2-5 01,PINK 3-9-2018 2-5 01,PINK 3-9-2018 2-5 02,PINK 3-9-2018 2-5 02,PINK 3-9-2018 2-5 02,PINK 3-9-2018 2-5 03,PINK 3-9-2018 2-5 03,PINK 3-9-2018 2-5 03,WHITE 3-7-2018 2-5 01,WHITE 3-7-2018 2-5 01,WHITE 3-7-2018 2-5 01,WHITE 3-7-2018 2-5 02,WHITE 3-7-2018 2-5 02,WHITE 3-7-2018 2-5 02
Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time,Force,Distance,Time
g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec,g,mm,sec
-28.50436462,-165.397,248.495,-20.11346941,-165.372,248.495,-75.02447485,-165.397,248.495,-68.11432585,-165.372,248.495,-21.34742459,-165.372,248.495,-19.99007389,-165.397,248.495,,,,,,,,,,-15.9180218,-165.372,248.495,-15.67123077,-165.397,248.495
-28.87455118,-165.347,248.5,-19.99007389,-165.322,248.5,-73.79051967,-165.347,248.5,-67.86753482,-165.322,248.5,-20.97723803,-165.322,248.5,-20.48365596,-165.347,248.5,,,,,,,,,,-15.9180218,-165.322,248.5,-15.30104421,-165.347,248.5
-28.25757359,-165.297,248.505,-20.11346941,-165.272,248.505,-73.79051967,-165.297,248.505,-67.49734826,-165.272,248.505,-20.60705148,-165.272,248.505,-20.36026045,-165.297,248.505,,,,,,,,,,-16.53499939,-165.272,248.505,-14.80746214,-165.297,248.505
-27.88738703,-165.247,248.51,-19.86667837,-165.222,248.51,-73.91391519,-165.247,248.51,-67.00376619,-165.222,248.51,-20.23686493,-165.222,248.51,-20.23686493,-165.247,248.51,,,,,,,,,,-15.67123077,-165.222,248.51,-15.05425318,-165.247,248.51
-27.39380496,-165.197,248.515,-19.61988734,-165.172,248.515,-74.40749726,-165.197,248.515,-66.88037068,-165.172,248.515,-21.10063355,-165.172,248.515,-19.74328286,-165.197,248.515,,,,,,,,,,-15.30104421,-165.172,248.515,-15.1776487,-165.197,248.515
-27.51720048,-165.147,248.52,-19.49649182,-165.122,248.52,-74.16070623,-165.147,248.52,-66.51018412,-165.122,248.52,-20.97723803,-165.122,248.52,-19.3730963,-165.147,248.52,,,,,,,,,,-15.54783525,-165.122,248.52,-14.93085766,-165.147,248.52
-27.02361841,-165.097,248.525,-19.3730963,-165.072,248.525,-73.42033312,-165.097,248.525,-66.51018412,-165.072,248.525,-20.730447,-165.072,248.525,-20.23686493,-165.097,248.525,,,,,,,,,,-15.54783525,-165.072,248.525,-15.30104421,-165.097,248.525
-26.90022289,-165.047,248.53,-19.49649182,-165.022,248.53,-72.67996001,-165.047,248.53,-65.6464155,-165.022,248.53,-20.60705148,-165.022,248.53,-20.23686493,-165.047,248.53,,,,,,,,,,-15.9180218,-165.022,248.53,-14.80746214,-165.047,248.53
-26.40664082,-164.997,248.535,-19.12630527,-164.972,248.535,-72.67996001,-164.997,248.535,-65.52301998,-164.972,248.535,-20.36026045,-164.972,248.535,-19.3730963,-164.997,248.535,,,,,,,,,,-15.54783525,-164.972,248.535,-14.93085766,-164.997,248.535
-26.77682737,-164.947,248.54,-18.6327232,-164.922,248.54,-72.43316898,-164.947,248.54,-65.52301998,-164.922,248.54,-19.99007389,-164.922,248.54,-18.87951423,-164.947,248.54,,,,,,,,,,-15.54783525,-164.922,248.54,-14.68406662,-164.947,248.54
-26.40664082,-164.897,248.545,-19.86667837,-164.872,248.545,-71.81619139,-164.897,248.545,-64.78264687,-164.872,248.545,-20.11346941,-164.872,248.545,-18.6327232,-164.897,248.545,,,,,,,,,,-15.54783525,-164.872,248.545,-14.43727559,-164.897,248.545
-26.2832453,-164.847,248.55,-20.23686493,-164.822,248.55,-73.05014657,-164.847,248.55,-66.13999757,-164.822,248.55,-20.48365596,-164.822,248.55,-18.26253664,-164.847,248.55,,,,,,,,,,-15.42443973,-164.822,248.55,-14.31388007,-164.847,248.55
-26.90022289,-164.797,248.555,-20.23686493,-164.772,248.555,-72.92675105,-164.797,248.555,-66.3867886,-164.772,248.555,-20.48365596,-164.772,248.555,-19.24970078,-164.797,248.555,,,,,,,,,,-16.41160387,-164.772,248.555,-14.43727559,-164.797,248.555
-26.2832453,-164.747,248.56,-19.61988734,-164.722,248.56,-72.18637794,-164.747,248.56,-65.39962446,-164.722,248.56,-19.86667837,-164.722,248.56,-19.61988734,-164.747,248.56,,,,,,,,,,-15.67123077,-164.722,248.56,-15.30104421,-164.747,248.56
-26.53003634,-164.697,248.565,-19.12630527,-164.672,248.565,-71.69279587,-164.697,248.565,-65.52301998,-164.672,248.565,-20.97723803,-164.672,248.565,-19.49649182,-164.697,248.565,,,,,,,,,,-15.67123077,-164.672,248.565,-15.67123077,-164.697,248.565
-25.66626771,-164.647,248.57,-19.24970078,-164.622,248.57,-71.1992138,-164.647,248.57,-64.90604239,-164.622,248.57,-20.730447,-164.622,248.57,-19.49649182,-164.647,248.57,,,,,,,,,,-15.9180218,-164.622,248.57,-15.05425318,-164.647,248.57
-25.29608116,-164.597,248.575,-19.00290975,-164.572,248.575,-71.07581828,-164.597,248.575,-64.04227376,-164.572,248.575,-20.730447,-164.572,248.575,-19.24970078,-164.597,248.575,,,,,,,,,,-15.42443973,-164.572,248.575,-15.42443973,-164.597,248.575
-25.5428722,-164.547,248.58,-19.24970078,-164.522,248.58,-71.32260932,-164.547,248.58,-63.67208721,-164.522,248.58,-20.23686493,-164.522,248.58,-19.49649182,-164.547,248.58,,,,,,,,,,-15.42443973,-164.522,248.58,-14.56067111,-164.547,248.58
-25.41947668,-164.497,248.585,-18.87951423,-164.472,248.585,-71.32260932,-164.497,248.585,-63.91887825,-164.472,248.585,-19.00290975,-164.472,248.585,-18.38593216,-164.497,248.585,,,,,,,,,,-15.30104421,-164.472,248.585,-13.32671593,-164.497,248.585
-25.29608116,-164.447,248.59,-18.13914112,-164.422,248.59,-70.21204966,-164.447,248.59,-63.67208721,-164.422,248.59,-19.3730963,-164.422,248.59,-18.50932768,-164.447,248.59,,,,,,,,,,-15.67123077,-164.422,248.59,-14.43727559,-164.447,248.59
-24.92589461,-164.397,248.595,-17.64555905,-164.372,248.595,-69.71846759,-164.397,248.595,-63.30190066,-164.372,248.595,-19.49649182,-164.372,248.595,-18.6327232,-164.397,248.595,,,,,,,,,,-15.54783525,-164.372,248.595,-14.68406662,-164.397,248.595
-25.04929012,-164.347,248.6,-18.26253664,-164.322,248.6,-69.59507207,-164.347,248.6,-63.05510962,-164.322,248.6,-19.86667837,-164.322,248.6,-18.75611871,-164.347,248.6,,,,,,,,,,-15.1776487,-164.322,248.6,-14.80746214,-164.347,248.6
-24.55570805,-164.297,248.605,-18.26253664,-164.272,248.605,-69.8418631,-164.297,248.605,-62.9317141,-164.272,248.605,-19.99007389,-164.272,248.605,-18.50932768,-164.297,248.605,,,,,,,,,,-15.1776487,-164.272,248.605,-14.56067111,-164.297,248.605
-24.06212598,-164.247,248.61,-17.89235009,-164.222,248.61,-69.71846759,-164.247,248.61,-62.31473651,-164.222,248.61,-19.12630527,-164.222,248.61,-18.13914112,-164.247,248.61,,,,,,,,,,-15.05425318,-164.222,248.61,-13.820298,-164.247,248.61
-24.06212598,-164.197,248.615,-18.01574561,-164.172,248.615,-69.10149,-164.197,248.615,-62.80831859,-164.172,248.615,-19.49649182,-164.172,248.615,-18.6327232,-164.197,248.615,,,,,,,,,,-15.30104421,-164.172,248.615,-14.31388007,-164.197,248.615
-23.56854391,-164.147,248.62,-17.39876802,-164.122,248.62,-68.73130344,-164.147,248.62,-62.9317141,-164.122,248.62,-18.87951423,-164.122,248.62,-18.38593216,-164.147,248.62,,,,,,,,,,-13.94369352,-164.122,248.62,-14.06708903,-164.147,248.62
-24.80249909,-164.097,248.625,-17.64555905,-164.072,248.625,-67.99093034,-164.097,248.625,-61.32757237,-164.072,248.625,-19.12630527,-164.072,248.625,-18.87951423,-164.097,248.625,,,,,,,,,,-15.1776487,-164.072,248.625,-14.80746214,-164.097,248.625
-25.17268564,-164.047,248.63,-19.00290975,-164.022,248.63,-68.23772137,-164.047,248.63,-61.45096789,-164.022,248.63,-19.61988734,-164.022,248.63,-19.12630527,-164.047,248.63,,,,,,,,,,-16.28820836,-164.022,248.63,-14.68406662,-164.047,248.63
-23.93873046,-163.997,248.635,-18.75611871,-163.972,248.635,-68.97809448,-163.997,248.635,-62.80831859,-163.972,248.635,-19.49649182,-163.972,248.635,-18.75611871,-163.997,248.635,,,,,,,,,,-15.1776487,-163.972,248.635,-13.32671593,-163.997,248.635
-24.06212598,-163.947,248.64,-18.75611871,-163.922,248.64,-68.36111689,-163.947,248.64,-62.56152755,-163.922,248.64,-18.87951423,-163.922,248.64,-18.87951423,-163.947,248.64,,,,,,,,,,-15.1776487,-163.922,248.64,-15.1776487,-163.947,248.64
-23.44514839,-163.897,248.645,-17.39876802,-163.872,248.645,-67.62074378,-163.897,248.645,-61.69775893,-163.872,248.645,-18.38593216,-163.872,248.645,-17.89235009,-163.897,248.645,,,,,,,,,,-14.56067111,-163.872,248.645,-15.1776487,-163.897,248.645
-23.07496184,-163.847,248.65,-16.41160387,-163.822,248.65,-67.99093034,-163.847,248.65,-61.45096789,-163.822,248.65,-18.13914112,-163.822,248.65,-18.26253664,-163.847,248.65,,,,,,,,,,-14.06708903,-163.822,248.65,-14.93085766,-163.847,248.65
-22.8281708,-163.797,248.655,-16.53499939,-163.772,248.655,-67.49734826,-163.797,248.655,-60.71059478,-163.772,248.655,-20.11346941,-163.772,248.655,-18.13914112,-163.797,248.655,,,,,,,,,,-14.19048455,-163.772,248.655,-14.31388007,-163.797,248.655
-23.19835736,-163.747,248.66,-17.52216353,-163.722,248.66,-66.63357964,-163.747,248.66,-60.34040823,-163.722,248.66,-20.23686493,-163.722,248.66,-18.13914112,-163.747,248.66,,,,,,,,,,-15.05425318,-163.722,248.66,-13.57350696,-163.747,248.66
-23.07496184,-163.697,248.665,-18.50932768,-163.672,248.665,-66.88037068,-163.697,248.665,-61.45096789,-163.672,248.665,-19.3730963,-163.672,248.665,-17.76895457,-163.697,248.665,,,,,,,,,,-15.30104421,-163.672,248.665,-13.32671593,-163.697,248.665
-22.33458873,-163.647,248.67,-17.2753725,-163.622,248.67,-66.63357964,-163.647,248.67,-61.32757237,-163.622,248.67,-19.00290975,-163.622,248.67,-18.13914112,-163.647,248.67,,,,,,,,,,-14.31388007,-163.622,248.67,-13.45011145,-163.647,248.67
-21.96440218,-163.597,248.675,-16.53499939,-163.572,248.675,-66.75697516,-163.597,248.675,-61.08078134,-163.572,248.675,-17.89235009,-163.572,248.675,-18.26253664,-163.597,248.675,,,,,,,,,,-14.06708903,-163.572,248.675,-14.31388007,-163.597,248.675
-21.84100666,-163.547,248.68,-16.28820836,-163.522,248.68,-66.3867886,-163.547,248.68,-60.09361719,-163.522,248.68,-18.87951423,-163.522,248.68,-17.52216353,-163.547,248.68,,,,,,,,,,-14.19048455,-163.522,248.68,-13.69690248,-163.547,248.68
-22.33458873,-163.497,248.685,-16.90518595,-163.472,248.685,-65.52301998,-163.497,248.685,-59.84682616,-163.472,248.685,-19.12630527,-163.472,248.685,-17.64555905,-163.497,248.685,,,,,,,,,,-14.93085766,-163.472,248.685,-13.32671593,-163.497,248.685
-22.70477528,-163.447,248.69,-17.64555905,-163.422,248.69,-65.89320653,-163.447,248.69,-59.97022168,-163.422,248.69,-18.6327232,-163.422,248.69,-17.39876802,-163.447,248.69,,,,,,,,,,-14.68406662,-163.422,248.69,-12.83313386,-163.447,248.69
-20.730447,-163.397,248.695,-17.52216353,-163.372,248.695,-65.76981101,-163.397,248.695,-59.97022168,-163.372,248.695,-18.13914112,-163.372,248.695,-17.2753725,-163.397,248.695,,,,,,,,,,-14.68406662,-163.372,248.695,-13.69690248,-163.397,248.695
-22.58137977,-163.347,248.7,-17.52216353,-163.322,248.7,-64.2890648,-163.347,248.7,-60.34040823,-163.322,248.7,-17.2753725,-163.322,248.7,-18.6327232,-163.347,248.7,,,,,,,,,,-12.33955179,-163.322,248.7,-14.43727559,-163.347,248.7
-23.32175287,-163.297,248.705,-16.90518595,-163.272,248.705,-65.76981101,-163.297,248.705,-60.34040823,-163.272,248.705,-17.76895457,-163.272,248.705,-18.75611871,-163.297,248.705,,,,,,,,,,-12.83313386,-163.272,248.705,-12.95652937,-163.297,248.705
-22.8281708,-163.247,248.71,-16.65839491,-163.222,248.71,-66.75697516,-163.247,248.71,-59.60003512,-163.222,248.71,-18.13914112,-163.222,248.71,-18.26253664,-163.247,248.71,,,,,,,,,,-15.54783525,-163.222,248.71,-13.57350696,-163.247,248.71
-22.33458873,-163.197,248.715,-15.67123077,-163.172,248.715,-66.01660205,-163.197,248.715,-58.61287098,-163.172,248.715,-18.75611871,-163.172,248.715,-18.13914112,-163.197,248.715,,,,,,,,,,-15.30104421,-163.172,248.715,-14.43727559,-163.197,248.715
-21.22402907,-163.147,248.72,-15.67123077,-163.122,248.72,-67.00376619,-163.147,248.72,-58.48947546,-163.122,248.72,-18.13914112,-163.122,248.72,-17.02858146,-163.147,248.72,,,,,,,,,,-16.41160387,-163.122,248.72,-13.94369352,-163.147,248.72
-21.10063355,-163.097,248.725,-16.90518595,-163.072,248.725,-64.2890648,-163.097,248.725,-58.36607994,-163.072,248.725,-17.39876802,-163.072,248.725,-16.65839491,-163.097,248.725,,,,,,,,,,-14.56067111,-163.072,248.725,-14.80746214,-163.097,248.725
-20.60705148,-163.047,248.73,-16.53499939,-163.022,248.73,-63.54869169,-163.047,248.73,-57.50231132,-163.022,248.73,-17.76895457,-163.022,248.73,-17.89235009,-163.047,248.73,,,,,,,,,,-13.07992489,-163.022,248.73,-14.43727559,-163.047,248.73
-21.22402907,-162.997,248.735,-17.02858146,-162.972,248.735,-63.67208721,-162.997,248.735,-58.36607994,-162.972,248.735,-17.64555905,-162.972,248.735,-17.39876802,-162.997,248.735,,,,,,,,,,-13.20332041,-162.972,248.735,-13.20332041,-162.997,248.735
-21.59421562,-162.947,248.74,-16.16481284,-162.922,248.74,-64.04227376,-162.947,248.74,-58.98305753,-162.922,248.74,-18.6327232,-162.922,248.74,-17.64555905,-162.947,248.74,,,,,,,,,,-14.06708903,-162.922,248.74,-13.20332041,-162.947,248.74
-20.97723803,-162.897,248.745,-15.67123077,-162.872,248.745,-64.65925135,-162.897,248.745,-58.98305753,-162.872,248.745,-18.13914112,-162.872,248.745,-17.2753725,-162.897,248.745,,,,,,,,,,-15.1776487,-162.872,248.745,-13.69690248,-162.897,248.745
-21.10063355,-162.847,248.75,-15.79462628,-162.822,248.75,-63.79548273,-162.847,248.75,-58.7362665,-162.822,248.75,-18.75611871,-162.822,248.75,-16.78179043,-162.847,248.75,,,,,,,,,,-14.06708903,-162.822,248.75,-14.31388007,-162.847,248.75
-20.730447,-162.797,248.755,-15.67123077,-162.772,248.755,-63.30190066,-162.797,248.755,-57.62570684,-162.772,248.755,-18.38593216,-162.772,248.755,-17.15197698,-162.797,248.755,,,,,,,,,,-14.43727559,-162.772,248.755,-13.45011145,-162.797,248.755
-22.33458873,-162.747,248.76,-16.16481284,-162.722,248.76,-62.43813203,-162.747,248.76,-56.76193821,-162.722,248.76,-17.76895457,-162.722,248.76,-17.15197698,-162.747,248.76,,,,,,,,,,-14.68406662,-162.722,248.76,-12.83313386,-162.747,248.76
-20.85384252,-162.697,248.765,-16.16481284,-162.672,248.765,-63.05510962,-162.697,248.765,-57.00872925,-162.672,248.765,-18.75611871,-162.672,248.765,-18.6327232,-162.697,248.765,,,,,,,,,,-14.31388007,-162.672,248.765,-13.820298,-162.697,248.765
-19.74328286,-162.647,248.77,-15.30104421,-162.622,248.77,-63.30190066,-162.647,248.77,-57.87249787,-162.622,248.77,-17.64555905,-162.622,248.77,-16.65839491,-162.647,248.77,,,,,,,,,,-14.56067111,-162.622,248.77,-13.820298,-162.647,248.77
-19.86667837,-162.597,248.775,-15.9180218,-162.572,248.775,-62.9317141,-162.597,248.775,-57.50231132,-162.572,248.775,-16.90518595,-162.572,248.775,-15.54783525,-162.597,248.775,,,,,,,,,,-13.57350696,-162.572,248.775,-13.57350696,-162.597,248.775
-19.3730963,-162.547,248.78,-15.79462628,-162.522,248.78,-62.06794548,-162.547,248.78,-58.24268443,-162.522,248.78,-16.78179043,-162.522,248.78,-17.39876802,-162.547,248.78,,,,,,,,,,-13.94369352,-162.522,248.78,-13.07992489,-162.547,248.78
-20.36026045,-162.497,248.785,-15.05425318,-162.472,248.785,-61.94454996,-162.497,248.785,-55.89816959,-162.472,248.785,-17.52216353,-162.472,248.785,-17.39876802,-162.497,248.785,,,,,,,,,,-13.07992489,-162.472,248.785,-13.07992489,-162.497,248.785
-19.12630527,-162.447,248.79,-14.31388007,-162.422,248.79,-62.56152755,-162.447,248.79,-55.89816959,-162.422,248.79,-18.38593216,-162.422,248.79,-18.75611871,-162.447,248.79,,,,,,,,,,-14.43727559,-162.422,248.79,-12.70973834,-162.447,248.79
-19.99007389,-162.397,248.795,-14.93085766,-162.372,248.795,-63.05510962,-162.397,248.795,-56.0215651,-162.372,248.795,-17.52216353,-162.372,248.795,-17.39876802,-162.397,248.795,,,,,,,,,,-14.68406662,-162.372,248.795,-12.58634282,-162.397,248.795
-20.97723803,-162.347,248.8,-16.04141732,-162.322,248.8,-62.31473651,-162.347,248.8,-55.89816959,-162.322,248.8,-17.15197698,-162.322,248.8,-16.65839491,-162.347,248.8,,,,,,,,,,-13.94369352,-162.322,248.8,-13.69690248,-162.347,248.8
-20.60705148,-162.297,248.805,-16.04141732,-162.272,248.805,-62.06794548,-162.297,248.805,-56.39175166,-162.272,248.805,-16.78179043,-162.272,248.805,-16.28820836,-162.297,248.805,,,,,,,,,,-13.57350696,-162.272,248.805,-13.69690248,-162.297,248.805
-20.36026045,-162.247,248.81,-15.42443973,-162.222,248.81,-61.82115444,-162.247,248.81,-55.15779648,-162.222,248.81,-17.15197698,-162.222,248.81,-16.90518595,-162.247,248.81,,,,,,,,,,-12.83313386,-162.222,248.81,-12.4629473,-162.247,248.81
-19.00290975,-162.197,248.815,-15.54783525,-162.172,248.815,-61.32757237,-162.197,248.815,-54.54081889,-162.172,248.815,-17.39876802,-162.172,248.815,-17.64555905,-162.197,248.815,,,,,,,,,,-13.69690248,-162.172,248.815,-13.07992489,-162.197,248.815
-19.12630527,-162.147,248.82,-14.43727559,-162.122,248.82,-61.20417685,-162.147,248.82,-55.89816959,-162.122,248.82,-17.52216353,-162.122,248.82,-17.52216353,-162.147,248.82,,,,,,,,,,-14.06708903,-162.122,248.82,-13.94369352,-162.147,248.82
-19.61988734,-162.097,248.825,-14.80746214,-162.072,248.825,-61.69775893,-162.097,248.825,-57.00872925,-162.072,248.825,-18.38593216,-162.072,248.825,-16.53499939,-162.097,248.825,,,,,,,,,,-13.820298,-162.072,248.825,-14.06708903,-162.097,248.825
-19.86667837,-162.047,248.83,-15.05425318,-162.022,248.83,-60.58719926,-162.047,248.83,-56.63854269,-162.022,248.83,-16.53499939,-162.022,248.83,-15.79462628,-162.047,248.83,,,,,,,,,,-14.31388007,-162.022,248.83,-13.57350696,-162.047,248.83
-20.97723803,-161.997,248.835,-15.54783525,-161.972,248.835,-60.34040823,-161.997,248.835,-55.52798303,-161.972,248.835,-15.67123077,-161.972,248.835,-16.16481284,-161.997,248.835,,,,,,,,,,-15.79462628,-161.972,248.835,-13.32671593,-161.997,248.835
-19.24970078,-161.947,248.84,-15.54783525,-161.922,248.84,-60.58719926,-161.947,248.84,-55.03440096,-161.922,248.84,-16.65839491,-161.922,248.84,-16.28820836,-161.947,248.84,,,,,,,,,,-14.56067111,-161.922,248.84,-12.83313386,-161.947,248.84
-18.13914112,-161.897,248.845,-14.31388007,-161.872,248.845,-61.08078134,-161.897,248.845,-54.29402785,-161.872,248.845,-18.13914112,-161.872,248.845,-16.65839491,-161.897,248.845,,,,,,,,,,-13.57350696,-161.872,248.845,-13.32671593,-161.897,248.845
-18.13914112,-161.847,248.85,-14.43727559,-161.822,248.85,-60.46380375,-161.847,248.85,-54.66421441,-161.822,248.85,-17.89235009,-161.822,248.85,-16.04141732,-161.847,248.85,,,,,,,,,,-13.69690248,-161.822,248.85,-14.19048455,-161.847,248.85
-18.6327232,-161.797,248.855,-15.30104421,-161.772,248.855,-59.97022168,-161.797,248.855,-54.54081889,-161.772,248.855,-16.53499939,-161.772,248.855,-17.2753725,-161.797,248.855,,,,,,,,,,-12.95652937,-161.772,248.855,-13.57350696,-161.797,248.855
-18.75611871,-161.747,248.86,-14.68406662,-161.722,248.86,-59.97022168,-161.747,248.86,-55.03440096,-161.722,248.86,-16.28820836,-161.722,248.86,-17.76895457,-161.747,248.86,,,,,,,,,,-13.32671593,-161.722,248.86,-13.07992489,-161.747,248.86
-18.01574561,-161.697,248.865,-14.68406662,-161.672,248.865,-58.85966201,-161.697,248.865,-54.54081889,-161.672,248.865,-16.53499939,-161.672,248.865,-17.39876802,-161.697,248.865,,,,,,,,,,-13.94369352,-161.672,248.865,-12.4629473,-161.697,248.865
-18.50932768,-161.647,248.87,-15.42443973,-161.622,248.87,-58.61287098,-161.647,248.87,-53.9238413,-161.622,248.87,-17.2753725,-161.622,248.87,-16.90518595,-161.647,248.87,,,,,,,,,,-14.56067111,-161.622,248.87,-11.96936523,-161.647,248.87
-19.61988734,-161.597,248.875,-14.93085766,-161.572,248.875,-59.4766396,-161.597,248.875,-53.9238413,-161.572,248.875,-17.39876802,-161.572,248.875,-15.79462628,-161.597,248.875,,,,,,,,,,-13.69690248,-161.572,248.875,-13.32671593,-161.597,248.875
-19.49649182,-161.547,248.88,-14.56067111,-161.522,248.88,-60.34040823,-161.547,248.88,-54.78760993,-161.522,248.88,-16.90518595,-161.522,248.88,-15.30104421,-161.547,248.88,,,,,,,,,,-12.83313386,-161.522,248.88,-12.95652937,-161.547,248.88
-18.87951423,-161.497,248.885,-14.80746214,-161.472,248.885,-59.60003512,-161.497,248.885,-53.67705026,-161.472,248.885,-16.41160387,-161.472,248.885,-16.16481284,-161.497,248.885,,,,,,,,,,-13.45011145,-161.472,248.885,-13.07992489,-161.497,248.885
-18.75611871,-161.447,248.89,-14.68406662,-161.422,248.89,-59.10645305,-161.447,248.89,-54.04723682,-161.422,248.89,-16.41160387,-161.422,248.89,-17.02858146,-161.447,248.89,,,,,,,,,,-12.95652937,-161.422,248.89,-14.06708903,-161.447,248.89
-18.01574561,-161.397,248.895,-14.19048455,-161.372,248.895,-58.61287098,-161.397,248.895,-54.41742337,-161.372,248.895,-17.02858146,-161.372,248.895,-16.65839491,-161.397,248.895,,,,,,,,,,-13.45011145,-161.372,248.895,-13.45011145,-161.397,248.895
-18.26253664,-161.347,248.9,-14.19048455,-161.322,248.9,-58.85966201,-161.347,248.9,-54.04723682,-161.322,248.9,-17.02858146,-161.322,248.9,-15.9180218,-161.347,248.9,,,,,,,,,,-14.06708903,-161.322,248.9,-13.94369352,-161.347,248.9
-18.6327232,-161.297,248.905,-14.31388007,-161.272,248.905,-59.22984857,-161.297,248.905,-53.67705026,-161.272,248.905,-16.78179043,-161.272,248.905,-15.9180218,-161.297,248.905,,,,,,,,,,-14.19048455,-161.272,248.905,-13.57350696,-161.297,248.905
-18.38593216,-161.247,248.91,-14.43727559,-161.222,248.91,-58.7362665,-161.247,248.91,-53.06007268,-161.222,248.91,-17.39876802,-161.222,248.91,-15.9180218,-161.247,248.91,,,,,,,,,,-13.94369352,-161.222,248.91,-13.07992489,-161.247,248.91
-17.64555905,-161.197,248.915,-13.45011145,-161.172,248.915,-59.10645305,-161.197,248.915,-53.06007268,-161.172,248.915,-17.2753725,-161.172,248.915,-17.02858146,-161.197,248.915,,,,,,,,,,-13.94369352,-161.172,248.915,-12.58634282,-161.197,248.915
-17.39876802,-161.147,248.92,-13.69690248,-161.122,248.92,-58.11928891,-161.147,248.92,-53.30686371,-161.122,248.92,-16.90518595,-161.122,248.92,-17.2753725,-161.147,248.92,,,,,,,,,,-13.45011145,-161.122,248.92,-12.70973834,-161.147,248.92
-17.52216353,-161.097,248.925,-14.06708903,-161.072,248.925,-57.99589339,-161.097,248.925,-53.43025923,-161.072,248.925,-17.02858146,-161.072,248.925,-17.02858146,-161.097,248.925,,,,,,,,,,-13.57350696,-161.072,248.925,-13.69690248,-161.097,248.925
-16.90518595,-161.047,248.93,-13.07992489,-161.022,248.93,-58.11928891,-161.047,248.93,-53.18346819,-161.022,248.93,-16.53499939,-161.022,248.93,-16.53499939,-161.047,248.93,,,,,,,,,,-14.06708903,-161.022,248.93,-12.95652937,-161.047,248.93
-16.65839491,-160.997,248.935,-14.56067111,-160.972,248.935,-57.62570684,-160.997,248.935,-52.19630405,-160.972,248.935,-17.15197698,-160.972,248.935,-15.54783525,-160.997,248.935,,,,,,,,,,-13.45011145,-160.972,248.935,-12.95652937,-160.997,248.935
-18.50932768,-160.947,248.94,-14.80746214,-160.922,248.94,-57.87249787,-160.947,248.94,-52.07290853,-160.922,248.94,-16.53499939,-160.922,248.94,-16.41160387,-160.947,248.94,,,,,,,,,,-13.57350696,-160.922,248.94,-12.58634282,-160.947,248.94
-19.24970078,-160.897,248.945,-14.19048455,-160.872,248.945,-58.61287098,-160.897,248.945,-52.07290853,-160.872,248.945,-16.28820836,-160.872,248.945,-16.16481284,-160.897,248.945,,,,,,,,,,-14.31388007,-160.872,248.945,-12.33955179,-160.897,248.945
-18.87951423,-160.847,248.95,-13.94369352,-160.822,248.95,-58.24268443,-160.847,248.95,-52.19630405,-160.822,248.95,-16.53499939,-160.822,248.95,-15.54783525,-160.847,248.95,,,,,,,,,,-13.57350696,-160.822,248.95,-13.07992489,-160.847,248.95
-18.01574561,-160.797,248.955,-13.45011145,-160.772,248.955,-57.99589339,-160.797,248.955,-52.31969957,-160.772,248.955,-16.28820836,-160.772,248.955,-16.78179043,-160.797,248.955,,,,,,,,,,-13.07992489,-160.772,248.955,-11.96936523,-160.797,248.955
-17.52216353,-160.747,248.96,-13.32671593,-160.722,248.96,-57.87249787,-160.747,248.96,-53.06007268,-160.722,248.96,-15.9180218,-160.722,248.96,-17.76895457,-160.747,248.96,,,,,,,,,,-12.33955179,-160.722,248.96,-12.33955179,-160.747,248.96
-16.65839491,-160.697,248.965,-13.57350696,-160.672,248.965,-57.25552028,-160.697,248.965,-52.81328164,-160.672,248.965,-16.53499939,-160.672,248.965,-17.02858146,-160.697,248.965,,,,,,,,,,-12.95652937,-160.672,248.965,-13.69690248,-160.697,248.965
-16.90518595,-160.647,248.97,-13.32671593,-160.622,248.97,-56.88533373,-160.647,248.97,-52.93667716,-160.622,248.97,-15.9180218,-160.622,248.97,-15.54783525,-160.647,248.97,,,,,,,,,,-13.45011145,-160.622,248.97,-13.69690248,-160.647,248.97
